MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,ln_house_value
2.1164,34.0,3.9858823529411764,1.0705882352941176,1467.0,3.451764705882353,32.71,-117.14,1.394
2.925,26.0,5.283524904214559,1.0938697318007662,1291.0,2.4731800766283527,35.52,-120.69,1.814
2.8152,27.0,6.142028985507246,1.0811594202898551,1268.0,3.6753623188405795,36.16,-119.45,1.069
4.3958,35.0,5.85754189944134,0.9804469273743017,977.0,2.7290502793296088,38.0,-121.31,1.084
5.1463,35.0,6.257028112449799,1.072289156626506,793.0,3.1847389558232932,34.2,-118.58,2.202
2.8125,28.0,5.7277936962750715,1.0959885386819483,1614.0,2.312320916905444,38.37,-120.87,1.134
3.4722,34.0,5.114457831325301,1.0783132530120483,2108.0,4.232931726907631,34.04,-117.98,1.546
4.0536,34.0,5.455268389662028,1.0755467196819086,1333.0,2.650099403578529,33.96,-118.14,2.772
4.2981,52.0,6.329113924050633,1.2151898734177216,363.0,2.2974683544303796,34.11,-118.15,3.528
5.3777,41.0,5.479400749063671,1.0,601.0,2.250936329588015,34.06,-118.43,5.00001
2.862,21.0,4.2480957562568005,1.0663764961915125,1949.0,2.120783460282916,37.87,-122.51,2.584
2.0871,20.0,3.5859154929577466,0.9971830985915493,1548.0,4.3605633802816905,33.64,-116.11,0.847
3.2765,18.0,6.326271186440678,1.2648305084745763,1355.0,2.8707627118644066,34.45,-117.79,1.65
1.9766,27.0,3.685279187817259,1.0642978003384094,2379.0,4.025380710659898,34.06,-117.77,1.08
3.9375,10.0,5.629107981220657,1.0344287949921753,1132.0,1.7715179968701096,38.43,-122.58,2.692
4.2099,24.0,5.124311565696302,1.014948859166011,2636.0,2.073957513768686,33.96,-118.33,1.898
2.7917,48.0,6.447115384615385,1.1490384615384615,671.0,3.2259615384615383,36.79,-120.04,0.828
4.1618,52.0,6.065602836879433,1.0602836879432624,1203.0,2.132978723404255,34.07,-118.34,5.00001
2.2336,28.0,5.298217179902755,1.0486223662884928,1595.0,2.5850891410048624,37.68,-120.99,1.127
0.8984,32.0,4.201581027667984,1.1146245059288538,992.0,3.9209486166007905,33.93,-118.24,0.887
4.7446,15.0,5.164102564102564,1.0743589743589743,839.0,2.151282051282051,33.93,-117.96,1.754
1.9176,24.0,4.23469387755102,0.9693877551020408,279.0,1.4234693877551021,33.02,-117.06,1.211
1.7823,17.0,4.055045871559633,1.0871559633027523,1079.0,2.4747706422018347,33.76,-117.88,2.053
3.6,43.0,5.109756097560975,1.0365853658536586,924.0,2.817073170731707,37.68,-122.13,1.794
3.9934,18.0,5.781935483870968,1.0064516129032257,2211.0,2.8529032258064517,38.55,-121.35,1.233
2.5656,21.0,4.375757575757576,1.0787878787878789,770.0,4.666666666666667,33.88,-117.52,1.025
2.1985,17.0,5.154205607476635,1.1168224299065421,1140.0,2.663551401869159,38.9,-123.69,0.953
2.7206,42.0,3.4309063893016343,1.0178306092124814,2609.0,3.87667161961367,33.95,-118.19,1.621
3.631,32.0,9.179775280898877,2.3146067415730336,224.0,2.5168539325842696,41.15,-122.68,0.904
3.375,10.0,5.975138121546961,1.0828729281767955,1174.0,3.2430939226519335,34.5,-117.35,0.98
4.7344,37.0,5.136125654450262,0.9607329842931938,1267.0,3.316753926701571,37.56,-122.3,2.718
4.0,35.0,4.938095238095238,0.9857142857142858,552.0,2.6285714285714286,37.71,-122.12,1.679
3.6806,15.0,5.744648318042813,1.018348623853211,1693.0,2.58868501529052,33.74,-116.93,1.128
6.8336,35.0,6.935114503816794,1.0,659.0,2.515267175572519,37.52,-122.31,4.572
2.9405,24.0,3.7675879396984926,0.9874371859296482,2937.0,3.6896984924623117,34.08,-118.14,2.178
4.2308,19.0,5.636363636363637,1.0526315789473684,1291.0,3.088516746411483,33.75,-118.3,4.161
4.8125,34.0,5.8734177215189876,1.0553797468354431,1521.0,2.4066455696202533,33.67,-118.0,3.878
2.4213,12.0,3.7448275862068967,1.013793103448276,870.0,3.0,32.58,-117.11,1.325
13.947,29.0,8.494816211121583,1.052780395852969,2919.0,2.751178133836004,34.11,-118.51,5.00001
2.9861,17.0,5.376413570274637,1.0145395799676897,1580.0,2.5525040387722133,37.12,-120.27,0.815
3.7932,37.0,5.5013774104683195,0.9944903581267218,1037.0,2.8567493112947657,34.2,-118.15,2.103
2.0133,35.0,3.0200803212851404,0.9578313253012049,2059.0,4.134538152610442,34.07,-118.22,1.458
3.7031,27.0,5.6474530831099194,1.0053619302949062,2142.0,2.871313672922252,37.81,-120.9,1.733
5.8382,30.0,7.425714285714286,1.0457142857142858,922.0,2.6342857142857143,37.72,-122.1,3.302
2.3886,14.0,4.805714285714286,1.0380952380952382,1297.0,2.4704761904761905,32.76,-117.07,1.381
2.8493,36.0,5.853018372703412,1.094488188976378,1395.0,3.661417322834646,33.89,-118.26,1.096
4.3039,21.0,5.034412955465587,1.1599190283400809,1515.0,3.0668016194331984,33.78,-117.87,1.685
4.8125,37.0,5.8121546961325965,0.9834254143646409,1495.0,2.7532228360957642,37.67,-122.14,1.883
6.2583,37.0,4.959501557632398,0.9595015576323987,783.0,2.439252336448598,34.02,-118.44,3.86
3.6719,48.0,5.485106382978723,1.1914893617021276,782.0,3.3276595744680852,37.72,-122.43,2.598
4.2167,52.0,5.742690058479532,1.152046783625731,653.0,3.818713450292398,37.72,-122.45,2.319
5.4694,25.0,5.360441075120606,1.0289455547898,4674.0,3.221226740179187,37.66,-122.53,2.724
4.0924,37.0,4.990338164251208,1.0483091787439613,1031.0,2.4903381642512077,34.2,-118.51,1.884
3.8003,23.0,4.190885640584694,1.0756663800515907,2699.0,2.3207222699914016,37.42,-122.09,2.298
4.4271,28.0,5.743055555555555,1.2361111111111112,703.0,4.881944444444445,36.86,-121.73,1.757
1.6875,29.0,3.815040650406504,1.048780487804878,1634.0,3.321138211382114,34.94,-120.44,1.227
5.0739,16.0,5.124137931034483,0.9839080459770115,3038.0,3.4919540229885055,37.54,-122.03,2.08
6.0,26.0,6.281501340482574,1.0107238605898123,1166.0,3.1260053619302948,33.78,-118.01,2.331
2.6618,22.0,4.210131332082551,1.0787992495309568,1543.0,2.8949343339587243,33.77,-117.97,1.796
6.91,40.0,4.920454545454546,1.0284090909090908,399.0,2.2670454545454546,34.08,-118.6,3.8
3.5551,16.0,4.581497797356828,1.0058737151248165,2383.0,3.499265785609398,37.03,-121.58,1.986
2.6607,16.0,6.151468315301391,1.054095826893354,3174.0,4.905718701700154,32.82,-117.11,1.75
3.3699,22.0,23.39660056657224,3.991501416430595,845.0,2.3937677053824364,39.2,-120.22,2.44
6.2094,16.0,8.197771587743732,1.0974930362116992,959.0,2.671309192200557,34.62,-120.11,4.4
3.0393,17.0,4.235802469135803,1.1530864197530863,2365.0,2.919753086419753,33.96,-118.36,1.292
4.2782,8.0,4.278404815650865,1.1203912716328066,3250.0,2.4454477050413845,37.37,-122.02,3.277
7.6832,11.0,7.26775956284153,0.9617486338797814,1226.0,3.349726775956284,33.06,-117.26,3.198
2.2868,17.0,5.6,1.0735042735042735,3546.0,6.061538461538461,41.81,-124.15,1.031
7.0935,22.0,6.349367088607595,1.0177215189873419,1254.0,3.1746835443037975,33.82,-118.32,3.795
2.4792,24.0,3.4547038327526134,1.1341463414634145,2251.0,3.921602787456446,34.18,-118.38,2.0
4.3269,34.0,5.5344827586206895,1.0531609195402298,1661.0,2.3864942528735633,36.59,-121.84,2.213
4.1926,12.0,3.8909774436090228,1.1033834586466165,1216.0,2.2857142857142856,37.25,-121.81,2.445
4.1947,26.0,4.974960876369327,1.1001564945226916,2142.0,3.352112676056338,37.53,-121.98,2.227
3.125,14.0,5.069868995633188,1.1120815138282387,2140.0,3.1149927219796214,33.25,-117.31,1.023
2.2804,42.0,3.828009828009828,1.1253071253071254,1227.0,3.0147420147420148,32.72,-117.14,1.391
3.4016,23.0,3.5763157894736843,1.1263157894736842,770.0,2.026315789473684,34.16,-118.33,2.346
3.5525,7.0,5.273611111111111,1.1805555555555556,2369.0,3.290277777777778,33.9,-117.57,1.376
4.6765,45.0,5.444067796610169,1.0169491525423728,735.0,2.4915254237288136,33.87,-118.13,1.984
3.5294,12.0,14.113821138211382,2.861788617886179,330.0,2.682926829268293,37.8,-119.07,1.607
3.35,36.0,4.2853535353535355,0.9949494949494949,1274.0,3.217171717171717,33.8,-118.25,1.631
1.3729,15.0,3.6039488966318234,1.1207897793263646,3061.0,3.5551684088269453,37.99,-121.31,1.103
1.7104,33.0,4.2091690544412605,1.0601719197707737,1318.0,3.7765042979942693,37.61,-121.02,0.59
3.3621,36.0,5.310064935064935,0.9788961038961039,2593.0,4.209415584415584,33.96,-118.09,1.697
2.8646,20.0,4.126719768283852,1.1542360608254887,3809.0,2.758146270818248,34.19,-118.48,2.211
5.0849,18.0,6.6207674943566595,1.0857787810383748,1279.0,2.8871331828442437,38.24,-122.61,1.885
4.2,35.0,4.372093023255814,0.9162790697674419,640.0,2.9767441860465116,33.91,-118.32,1.813
2.5208,17.0,6.396067415730337,1.3314606741573034,767.0,2.154494382022472,38.45,-120.55,0.991
1.725,31.0,5.158774373259053,1.2590529247910864,917.0,2.554317548746518,40.24,-123.68,0.543
2.6875,22.0,5.889688249400479,1.1894484412470023,1720.0,4.124700239808154,36.77,-119.69,0.606
4.6583,30.0,5.2742759795570695,1.06984667802385,1676.0,2.8551959114139693,33.93,-118.15,2.073
3.75,32.0,5.84070796460177,1.2831858407079646,959.0,8.486725663716815,33.74,-117.89,1.59
1.7451,23.0,3.6473477406679766,1.0589390962671905,2194.0,2.1552062868369353,38.6,-121.42,0.896
3.1142,12.0,5.5385915492957745,1.0822535211267605,4644.0,2.616338028169014,39.76,-121.83,1.126
2.8344,20.0,4.8730407523510975,1.115987460815047,1643.0,2.5752351097178683,38.79,-123.1,1.644
3.7313,13.0,4.696559503666102,1.0428652002256062,4126.0,2.327129159616469,34.21,-118.56,1.898
1.7159,25.0,4.56283185840708,1.1221238938053097,2082.0,3.6849557522123892,32.99,-115.53,0.622
3.8214,36.0,5.897435897435898,1.0128205128205128,690.0,2.948717948717949,33.83,-117.95,2.109
1.7386,50.0,4.993174061433447,1.2081911262798635,912.0,3.112627986348123,34.01,-118.31,1.094
1.8793,38.0,5.744588744588745,1.1341991341991342,784.0,3.393939393939394,33.12,-115.52,0.608
3.5775,33.0,5.767857142857143,1.0482142857142858,1579.0,2.819642857142857,37.68,-121.01,1.097
3.085,32.0,4.433962264150943,1.009433962264151,1404.0,3.311320754716981,34.07,-118.13,2.205
5.1463,35.0,6.257028112449799,1.072289156626506,793.0,3.1847389558232932,34.2,-118.58,2.202
4.5721,24.0,5.339331619537275,0.9845758354755784,1488.0,3.8251928020565553,37.6,-122.03,2.147
2.175,47.0,4.373271889400922,0.967741935483871,574.0,2.6451612903225805,33.98,-118.32,1.147
5.6885,17.0,6.909923664122138,1.0946564885496184,2088.0,3.187786259541985,34.28,-119.18,2.682
3.1724,41.0,5.0625,1.0772058823529411,1142.0,4.198529411764706,34.03,-118.16,1.416
1.8095,25.0,4.170802919708029,0.9664233576642336,2076.0,3.0306569343065695,39.28,-121.64,0.641
4.1071,29.0,4.871254162042176,0.9689234184239733,2069.0,2.2963374028856824,33.79,-118.33,3.656
3.8036,33.0,4.216494845360825,0.9828178694158075,848.0,2.9140893470790377,37.65,-122.06,1.582
3.3995,30.0,3.84257602862254,1.0679785330948122,1341.0,2.3989266547406083,34.0,-118.43,3.24
2.4063,31.0,5.6,1.0266666666666666,429.0,2.86,37.73,-120.91,1.702
3.6107,13.0,5.261096605744125,0.9712793733681462,2248.0,2.9347258485639687,37.8,-121.0,1.413
2.7201,17.0,5.626118067978533,1.110912343470483,1432.0,2.5617173524150267,38.75,-120.63,1.175
3.6111,24.0,4.550295857988166,1.0059171597633136,842.0,1.660749506903353,37.5,-122.26,3.415
3.37,52.0,3.8282828282828283,1.0235690235690236,754.0,2.538720538720539,34.08,-118.32,3.303
5.1297,16.0,5.788461538461538,1.0502958579881656,1782.0,2.636094674556213,37.99,-122.11,2.067
2.7083,46.0,4.129251700680272,0.95578231292517,701.0,2.3843537414965987,34.09,-117.65,1.163
4.2224,6.0,6.3992673992674,1.0265567765567765,3660.0,3.3516483516483517,34.39,-117.27,1.257
1.191,52.0,7.69811320754717,1.490566037735849,521.0,3.2767295597484276,37.81,-122.3,0.761
6.8482,34.0,6.296724470134874,1.0366088631984585,1463.0,2.8188824662813103,34.17,-118.62,3.083
4.925,27.0,5.5,1.039877300613497,1016.0,3.1165644171779143,34.18,-118.65,2.403
2.9432,49.0,6.029315960912052,1.1596091205211727,849.0,2.765472312703583,38.1,-122.24,1.035
1.2012,27.0,4.322857142857143,1.0685714285714285,839.0,2.3971428571428572,36.32,-119.29,0.646
3.2243,20.0,4.936758893280633,1.0790513833992095,1185.0,2.341897233201581,38.65,-121.35,1.079
3.0288,40.0,5.125506072874494,1.040485829959514,547.0,2.214574898785425,38.13,-121.73,1.644
2.6129,52.0,5.777777777777778,1.0857142857142856,601.0,1.907936507936508,34.05,-117.18,1.37
4.2679,14.0,6.392592592592592,1.1185185185185185,315.0,2.3333333333333335,36.94,-119.61,1.518
4.2538,13.0,5.133645955451348,1.022274325908558,2560.0,3.0011723329425557,34.26,-118.4,1.543
4.8516,34.0,5.343434343434343,1.0782828282828283,972.0,2.4545454545454546,33.86,-118.12,2.136
4.3438,33.0,6.180769230769231,1.0846153846153845,608.0,2.3384615384615386,34.15,-117.3,1.15
11.0492,34.0,7.655765920826162,1.0499139414802066,2571.0,4.42512908777969,37.42,-122.16,5.00001
4.3438,42.0,3.8598130841121496,1.0,349.0,3.2616822429906542,34.16,-118.29,1.898
3.7361,23.0,5.352,1.042,1456.0,2.912,38.61,-122.87,1.737
1.695,39.0,2.4695121951219514,0.9939024390243902,686.0,4.182926829268292,33.96,-118.23,0.948
4.0924,37.0,4.990338164251208,1.0483091787439613,1031.0,2.4903381642512077,34.2,-118.51,1.884
5.0066,12.0,3.8,1.4666666666666666,69.0,4.6,34.13,-119.05,2.75
6.7927,17.0,7.122965641952984,0.9945750452079566,1694.0,3.0632911392405062,32.81,-117.06,2.347
3.0938,34.0,5.719557195571956,1.1383763837638377,1155.0,2.1309963099630997,35.14,-120.68,2.459
6.1025,26.0,6.566666666666666,1.095,1180.0,1.9666666666666666,32.84,-117.27,5.00001
5.5955,18.0,5.881266490765172,0.978891820580475,1283.0,3.3852242744063323,34.28,-118.72,2.177
4.5833,42.0,5.2810077519379846,1.1027131782945736,1115.0,2.1608527131782944,34.04,-118.43,4.275
2.5927,33.0,4.595419847328245,1.1297709923664123,1161.0,2.954198473282443,34.04,-118.33,1.615
3.1801,29.0,5.757183908045977,1.0057471264367817,1576.0,2.264367816091954,34.05,-117.17,1.493
2.3958,39.0,3.043956043956044,0.978021978021978,182.0,2.0,34.14,-118.23,1.75
4.0682,36.0,6.1193415637860085,1.0246913580246915,641.0,2.6378600823045266,37.67,-122.14,1.962
4.7853,7.0,4.383015597920277,1.194107452339688,1215.0,2.1057192374350087,34.1,-118.18,1.531
11.806,30.0,8.838842975206612,1.0743801652892562,742.0,3.0661157024793386,37.37,-122.13,5.00001
3.2353,16.0,4.40282131661442,1.109717868338558,1260.0,1.974921630094044,33.66,-118.0,2.529
4.0658,25.0,5.788643533123029,1.0157728706624605,1815.0,2.862776025236593,34.06,-117.15,1.274
4.0179,18.0,4.442906574394463,0.9792387543252595,990.0,3.42560553633218,33.97,-118.36,1.958
5.4824,15.0,6.551051051051051,1.0360360360360361,2410.0,3.6186186186186187,34.0,-117.72,1.797
3.6154,52.0,5.616016427104722,1.1478439425051334,1076.0,2.209445585215606,38.06,-122.21,1.557
2.8512,43.0,5.545774647887324,1.1408450704225352,740.0,2.6056338028169015,37.69,-122.08,1.81
15.0001,26.0,12.5,1.25,17.0,4.25,37.13,-121.96,4.0
1.128,46.0,4.295454545454546,1.047077922077922,1684.0,2.7337662337662336,38.56,-121.5,1.231
6.7123,26.0,6.6767676767676765,1.0134680134680134,924.0,3.111111111111111,37.3,-122.02,3.546
3.7545,52.0,5.242774566473988,1.1194605009633911,1043.0,2.0096339113680153,37.75,-122.43,3.837
5.1104,26.0,5.5300668151447665,0.9175946547884187,1538.0,3.425389755011136,33.89,-118.06,2.205
1.8571,39.0,4.914342629482071,1.0537848605577689,1433.0,2.854581673306773,39.91,-122.19,0.535
3.1667,36.0,4.6318407960199,0.7960199004975125,746.0,3.711442786069652,34.05,-117.97,1.58
3.0714,31.0,4.231378763866878,1.0491283676703644,1535.0,2.4326465927099843,34.04,-118.44,3.478
5.2595,20.0,6.941684665226782,0.9632829373650108,1360.0,2.937365010799136,36.83,-119.76,1.109
2.3798,32.0,4.768067226890756,1.0369747899159665,1393.0,2.3411764705882354,33.96,-117.41,1.188
2.6652,22.0,4.152302243211334,0.9563164108618654,3134.0,3.7001180637544273,34.28,-118.4,1.648
2.8182,22.0,5.302040816326531,0.9836734693877551,1151.0,2.3489795918367347,39.76,-121.63,1.097
1.5474,44.0,4.674931129476584,1.137741046831956,1396.0,3.8457300275482096,32.71,-117.13,0.833
8.1988,16.0,7.338809034907597,0.9568788501026694,1503.0,3.086242299794661,37.23,-121.89,3.559
4.675,34.0,5.3486590038314175,0.9386973180076629,661.0,2.532567049808429,33.88,-117.9,2.154
2.0133,33.0,4.5974576271186445,1.0593220338983051,1425.0,3.0190677966101696,34.11,-117.23,0.783
7.0813,30.0,6.096774193548387,1.086021505376344,1197.0,3.217741935483871,37.3,-122.08,4.853
2.3,30.0,3.65,1.025,164.0,4.1,36.32,-121.26,2.063
4.1687,41.0,5.873333333333333,1.0466666666666666,738.0,2.46,33.79,-118.12,2.407
2.1734,34.0,4.6223776223776225,1.020979020979021,742.0,5.188811188811189,33.91,-118.23,0.882
4.1042,35.0,5.001865671641791,0.9477611940298507,1580.0,2.9477611940298507,37.69,-122.12,1.791
2.1875,13.0,5.5119760479041915,1.0,1606.0,2.404191616766467,34.41,-117.25,1.197
2.3929,11.0,4.912408759124087,1.0583941605839415,318.0,2.321167883211679,38.09,-122.11,1.225
4.3523,17.0,6.681102362204724,1.0551181102362204,911.0,3.5866141732283463,32.99,-115.54,0.96
2.1205,16.0,5.5799256505576205,1.0985130111524164,842.0,1.5650557620817844,33.18,-117.28,1.573
3.117,37.0,4.87603305785124,1.0578512396694215,614.0,2.5371900826446283,33.96,-118.03,1.646
4.125,36.0,5.5875,0.990625,1139.0,3.559375,34.08,-117.93,1.858
2.4135,48.0,4.207407407407407,1.0740740740740742,559.0,4.140740740740741,34.18,-118.16,1.357
2.2813,41.0,4.512195121951219,1.056910569105691,1492.0,12.130081300813009,34.1,-117.71,1.25
1.6319,28.0,2.53232462173315,1.1127922971114168,3199.0,4.400275103163686,34.05,-118.21,1.516
4.7019,35.0,4.991769547325103,0.9094650205761317,790.0,3.251028806584362,37.63,-122.09,1.741
2.2083,52.0,4.8561872909699,1.0334448160535117,637.0,2.130434782608696,39.21,-121.06,1.039
4.6076,6.0,4.665773011617516,1.0875781948168006,2597.0,2.320822162645219,33.66,-117.64,2.04
4.2396,4.0,5.197530864197531,1.058641975308642,920.0,2.8395061728395063,36.35,-119.63,0.906
2.6354,27.0,3.493377483443709,1.1490066225165563,718.0,2.377483443708609,37.79,-122.27,1.875
2.7165,50.0,3.321965897693079,1.098294884653962,1475.0,1.4794383149448345,37.79,-122.43,5.00001
5.4138,2.0,8.930715935334874,1.3233256351039262,1275.0,2.9445727482678983,34.12,-117.17,1.644
2.5208,31.0,5.891156462585034,1.129251700680272,979.0,3.3299319727891157,36.54,-119.83,0.6
3.3545,24.0,4.25402144772118,1.0375335120643432,2945.0,1.9738605898123325,34.17,-118.4,2.215
7.9556,52.0,7.56,0.9927272727272727,684.0,2.4872727272727273,37.9,-122.27,3.744
4.9531,47.0,5.884097035040432,1.0242587601078168,927.0,2.498652291105121,33.99,-118.35,1.801
3.4634,37.0,5.505586592178771,0.9636871508379888,939.0,2.622905027932961,34.1,-117.66,1.453
3.3125,49.0,4.698581560283688,0.9822695035460993,764.0,2.7092198581560285,37.74,-122.15,1.18
3.2875,48.0,5.331230283911672,1.0694006309148265,962.0,3.034700315457413,37.72,-122.46,2.215
3.7974,40.0,6.016064257028113,1.1726907630522088,707.0,2.8393574297188753,34.26,-119.02,2.287
3.1691,16.0,3.27437641723356,1.0113378684807257,2329.0,5.2811791383219955,33.74,-117.88,1.594
6.2306,22.0,5.749478079331942,0.9958246346555324,1163.0,2.4279749478079333,37.59,-122.4,5.00001
1.7062,45.0,4.943502824858757,1.0480225988700564,847.0,2.3926553672316384,37.26,-121.0,0.774
4.2813,28.0,4.496428571428571,1.0785714285714285,668.0,2.3857142857142857,34.0,-118.47,3.844
3.7619,47.0,4.997361477572559,1.0765171503957784,1629.0,4.298153034300792,34.04,-118.2,1.276
9.1373,52.0,7.443478260869565,1.0,1102.0,3.1942028985507247,34.11,-118.13,5.00001
1.165,27.0,5.670588235294118,1.2901960784313726,594.0,2.3294117647058825,39.03,-122.66,0.533
6.7528,30.0,6.890374331550802,1.0802139037433156,1076.0,2.877005347593583,33.89,-117.94,4.596
4.6932,4.0,5.2601377199693955,1.1009946442234124,2889.0,2.2104055087987757,37.76,-121.94,3.561
3.3516,33.0,6.913461538461538,1.1394230769230769,569.0,2.735576923076923,37.64,-121.05,1.5
5.806,25.0,5.4858934169279,1.0689655172413792,999.0,3.1316614420062696,37.4,-122.08,3.087
4.3909,52.0,5.60091743119266,1.0298165137614679,1188.0,2.7247706422018347,37.74,-122.49,3.177
3.101,29.0,4.004744958481614,1.0462633451957295,1513.0,1.7947805456702255,32.8,-117.24,2.382
4.2404,52.0,4.442477876106195,1.0221238938053097,590.0,2.6106194690265485,34.05,-118.38,3.51
4.8988,13.0,5.113243761996161,0.9942418426103646,1468.0,2.817658349328215,34.32,-118.47,3.252
8.6499,4.0,7.236059479553903,1.0325278810408922,5495.0,2.5534386617100373,34.19,-118.8,5.00001
2.4722,52.0,2.767871485943775,1.0923694779116466,1768.0,1.4200803212851405,34.06,-118.35,5.00001
5.1269,6.0,4.973083197389886,1.0358890701468189,2678.0,2.1843393148450243,33.76,-118.3,2.852
3.407,33.0,4.401854714064915,0.990726429675425,2319.0,3.5842349304482224,33.89,-118.15,1.908
6.1481,11.0,7.095238095238095,1.034798534798535,1672.0,3.062271062271062,32.8,-116.8,2.746
6.1985,38.0,6.773006134969325,1.3251533742331287,415.0,2.5460122699386503,33.96,-118.43,4.22
1.06,31.0,3.5792682926829267,1.0975609756097562,1161.0,3.5396341463414633,34.54,-117.3,0.565
3.6287,4.0,3.9006226053639845,1.09794061302682,7604.0,1.8208812260536398,32.86,-117.22,2.808
5.065,27.0,5.766871165644171,1.0235173824130879,3538.0,3.61758691206544,34.04,-118.02,2.154
2.7473,32.0,4.739413680781759,1.0439739413680782,2011.0,3.275244299674267,34.11,-117.25,0.708
2.4234,32.0,5.0543657331136735,1.0345963756177925,1897.0,3.125205930807249,35.33,-119.01,0.637
2.3125,18.0,13.440677966101696,2.5084745762711864,186.0,3.152542372881356,39.0,-122.7,1.625
2.4,28.0,4.508403361344538,1.0126050420168067,652.0,2.7394957983193278,38.44,-122.73,1.462
2.4421,9.0,3.3449931412894376,1.0205761316872428,4486.0,3.0768175582990396,34.14,-118.24,2.221
6.0488,26.0,5.826797385620915,0.9738562091503268,1048.0,3.4248366013071894,33.82,-117.88,2.32
5.1874,42.0,5.934640522875817,1.1045751633986929,897.0,2.9313725490196076,33.89,-118.33,2.308
3.5292,36.0,3.7252559726962455,1.0332764505119454,1912.0,1.6313993174061434,33.77,-118.15,3.618
1.6509,45.0,5.332541567695962,1.0641330166270784,1155.0,2.7434679334916865,41.43,-122.38,0.462
6.0873,19.0,6.586142322097379,1.0664794007490637,2824.0,2.644194756554307,33.46,-117.65,2.773
4.5699,36.0,5.598173515981735,0.9634703196347032,711.0,3.2465753424657535,33.92,-118.09,1.708
3.2857,37.0,5.12,1.1511111111111112,981.0,4.36,33.89,-118.08,1.536
3.7092,17.0,5.141287284144427,0.9403453689167975,2422.0,3.802197802197802,34.4,-118.93,1.905
1.2989,25.0,2.9809322033898304,1.1652542372881356,1193.0,2.527542372881356,34.03,-118.28,2.25
2.375,31.0,2.5454545454545454,1.0,326.0,3.7045454545454546,34.26,-119.21,0.55
5.815,34.0,7.670411985018727,1.1835205992509363,780.0,2.9213483146067416,38.33,-122.26,3.392
4.0211,4.0,6.3704712612367205,1.1362026695723235,10493.0,2.8583492236447836,34.68,-118.09,1.44
2.9853,7.0,4.472945891783567,0.9819639278557114,1274.0,2.55310621242485,36.78,-119.86,0.747
10.6272,36.0,8.394190871369295,1.004149377593361,653.0,2.7095435684647304,37.94,-122.56,5.00001
2.5964,29.0,3.8279220779220777,1.0162337662337662,1255.0,4.074675324675325,34.07,-118.1,1.768
4.3882,52.0,5.125964010282776,1.038560411311054,1014.0,2.6066838046272496,37.31,-121.89,2.236
1.1835,30.0,3.3505050505050504,1.0686868686868687,1794.0,1.812121212121212,38.1,-122.26,1.333
2.1776,35.0,4.545263157894737,1.0357894736842106,1694.0,3.566315789473684,32.67,-115.5,0.755
1.3125,10.0,4.438356164383562,0.9680365296803652,773.0,3.529680365296804,33.94,-117.28,1.357
12.8879,28.0,7.703196347031963,1.0319634703196348,2431.0,2.7751141552511416,34.14,-118.51,5.00001
5.5849,15.0,5.885662431941924,1.0,1752.0,3.17967332123412,37.26,-121.83,2.574
4.2188,26.0,6.534883720930233,0.9488372093023256,627.0,2.916279069767442,39.12,-121.62,0.942
3.1012,34.0,3.6923076923076925,0.9467455621301775,1960.0,5.798816568047338,33.9,-118.18,1.404
6.2475,26.0,5.824561403508772,0.9590643274853801,980.0,2.865497076023392,37.34,-122.02,3.5
5.6163,27.0,6.515669515669516,1.0056980056980056,1140.0,3.247863247863248,33.83,-117.87,2.31
3.1204,32.0,4.596287703016241,1.0951276102088168,1371.0,3.1809744779582365,33.91,-118.14,2.042
4.475,33.0,5.170731707317073,1.016260162601626,1035.0,2.1036585365853657,34.16,-118.45,3.148
2.0542,46.0,4.422535211267606,1.0663983903420524,2067.0,4.158953722334004,33.99,-118.29,1.034
1.5556,42.0,4.290322580645161,1.0891840607210626,2496.0,4.7362428842504745,33.99,-118.25,0.985
6.7474,16.0,6.27653997378768,1.0694626474442988,1840.0,2.4115334207077326,37.55,-122.27,3.382
3.7143,34.0,4.694214876033058,1.1528925619834711,2164.0,4.471074380165289,34.21,-118.37,1.757
1.7165,30.0,4.345679012345679,1.0061728395061729,1184.0,3.654320987654321,36.54,-119.39,0.591
2.6893,26.0,5.355263157894737,1.005639097744361,1383.0,2.5996240601503757,34.45,-119.29,2.308
4.1775,4.0,5.495446265938069,1.0655737704918034,3527.0,3.2122040072859743,34.04,-117.49,1.437
2.8698,23.0,5.475471698113208,1.1018867924528302,1052.0,3.969811320754717,37.38,-120.73,0.729
2.4912,29.0,3.7248,1.1312,2304.0,1.8432,37.81,-122.25,2.578
3.46,32.0,6.8843137254901965,1.2666666666666666,1733.0,3.3980392156862744,34.71,-117.96,1.239
1.4063,51.0,4.446428571428571,1.0267857142857142,368.0,3.2857142857142856,34.06,-117.73,0.988
2.3516,21.0,4.540983606557377,0.9918032786885246,426.0,3.4918032786885247,35.97,-119.42,0.475
2.1487,44.0,4.944444444444445,1.0815972222222223,1408.0,2.4444444444444446,37.65,-120.99,0.866
2.875,16.0,4.808344198174707,1.0651890482398958,1969.0,2.5671447196870925,32.82,-116.77,2.229
3.875,35.0,5.546568627450981,1.0465686274509804,1001.0,2.4534313725490198,32.84,-117.19,1.72
3.3654,23.0,6.375,1.3356481481481481,887.0,2.053240740740741,39.31,-123.81,2.25
